Recording ID,Timestamp,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Shot Type
37,241421959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241461960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241501958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241541960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241581958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241621959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241661958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241701960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241741959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241781960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241821960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241861960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241901960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241941960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,241981960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242021960,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
37,242061959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242101960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242141958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242181958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242221960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242261960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242301962,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
37,242341962,0.0000,0.0000,0.0000,46.88,0.00,0.00,Pull
37,242381961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242421959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242461960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242501960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242543715,-1.2432,-0.1177,0.5200,-25.88,-108.34,-3.36,Pull
37,242583715,-0.8462,-0.0005,-0.0005,-0.06,-0.06,-0.06,Pull
37,242621959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242661959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242701960,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
37,242741960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242781958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242821960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
37,242861960,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
38,248901960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,248941959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,248981959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249021960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249061960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249101960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249141960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249181958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249221960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249261958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249301962,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
