Recording ID,Timestamp,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Shot Type
15,769778231,0.1504,-0.7349,0.5815,34.73,-30.21,10.01,Drive
15,769838232,0.1572,-0.7749,0.5898,31.07,-9.40,12.88,Drive
15,769898233,0.1812,-0.7896,0.6294,19.96,-15.56,15.75,Drive
15,769958232,0.1514,-0.8311,0.6025,9.77,-5.74,13.43,Drive
15,770018232,0.1377,-0.8418,0.6304,6.47,-9.64,13.49,Drive
15,770078233,0.1279,-0.8374,0.6484,4.03,-7.14,11.54,Drive
15,770138231,0.1309,-0.8091,0.6660,2.50,-2.75,9.40,Drive
15,770198231,0.1211,-0.7915,0.6714,1.40,-7.02,7.63,Drive
15,770258232,0.1206,-0.8037,0.6484,1.04,-6.65,6.47,Drive
15,770318233,0.1318,-0.8101,0.6597,2.08,-9.03,6.10,Drive
15,770378232,0.0869,-0.8340,0.7021,3.91,-12.33,3.48,Drive
15,770438231,0.1006,-0.8379,0.6919,9.03,-10.38,1.16,Drive
15,770498232,0.1372,-0.7856,0.6978,17.09,-10.25,2.62,Drive
15,770558231,0.1206,-0.7148,0.6611,15.14,-12.02,6.96,Drive
15,770618231,0.0933,-0.7153,0.6904,9.28,-12.57,11.54,Drive
15,770678230,0.0835,-0.7905,0.7007,3.05,-12.33,12.88,Drive
15,770738232,0.0767,-0.8042,0.7007,3.17,-5.00,9.03,Drive
15,770798232,0.0840,-0.7725,0.7095,4.27,-5.49,7.20,Drive
15,770858233,0.0747,-0.7681,0.7407,3.17,-13.67,6.47,Drive
15,770918233,0.0786,-0.7573,0.7275,1.10,-7.93,4.03,Drive
15,770978232,0.0874,-0.7446,0.7104,0.79,-10.44,3.11,Drive
15,771038231,0.0659,-0.7520,0.7227,0.85,-12.39,1.46,Drive
15,771098232,0.0840,-0.7383,0.7266,-0.79,-10.80,0.85,Drive
15,771158233,0.0781,-0.7314,0.7261,-1.40,-15.26,3.11,Drive
16,773798230,-0.3804,0.3076,0.9614,-2.38,-14.89,0.00,Drive
16,773858231,-0.3809,0.2925,0.9658,-6.23,-9.16,-0.31,Drive
16,773918230,-0.3750,0.3477,1.0396,-14.59,-3.54,0.55,Drive
16,773978232,-0.2163,0.3496,1.1099,-20.94,19.65,0.79,Drive
16,774038231,-0.2090,0.3398,1.1021,13.49,-39.18,21.97,Drive
16,774098233,-0.1045,0.4629,1.1475,71.04,-79.96,38.02,Drive
16,774158231,-0.2173,0.5396,1.0454,109.50,-48.89,43.27,Drive
16,774218232,-0.2397,0.7236,0.8521,135.56,-65.25,47.06,Drive
16,774278232,-0.2622,0.8394,0.8062,144.84,-54.81,44.07,Drive
16,774338231,-0.2969,0.6958,0.7891,135.19,-34.73,31.62,Drive
16,774398232,-0.2715,0.3730,0.8076,110.66,-35.52,15.75,Drive
16,774458231,-0.3008,-0.0386,0.9019,51.03,-31.86,-9.34,Drive
16,774518232,-0.3394,-0.2026,0.8447,-42.54,-8.18,-45.65,Drive
16,774578232,-0.2070,0.0850,0.7188,-153.75,-38.94,-55.11,Drive
16,774638230,-0.1914,0.3989,0.8555,-240.84,-91.80,-36.07,Drive
16,774698232,0.0098,0.1890,0.9888,-258.79,-68.97,-14.77,Drive
16,774758231,-0.0215,-0.0317,1.2451,-227.78,-86.43,-3.66,Drive
16,774818231,0.0288,0.1099,1.2446,-204.90,-50.42,-5.43,Drive
16,774878232,-0.0488,-0.0171,1.3262,-190.43,-12.88,-18.55,Drive
16,774938231,-0.0283,-0.1567,1.4180,-159.61,-7.93,-33.51,Drive
16,774998232,0.0449,-0.2598,1.3652,-115.23,2.32,-39.92,Drive
16,775058231,-0.0327,-0.3369,1.1675,-74.58,-51.76,-19.53,Drive
16,775118230,-0.0068,-0.4702,1.2061,-48.16,-33.94,3.42,Drive
16,775178232,0.1230,-0.6313,1.1689,-26.18,-46.14,19.78,Drive
16,775238233,0.1626,-0.6387,1.0908,-10.01,-37.96,28.26,Drive
16,775298231,0.1558,-0.6377,0.9595,0.55,-19.04,29.30,Drive
16,775358232,0.0952,-0.6001,0.8564,3.85,-16.78,28.56,Drive
16,775418232,0.1392,-0.6089,0.8535,-1.28,-15.93,23.62,Drive
16,775478232,0.1030,-0.6411,0.8574,-5.74,-20.08,16.85,Drive
16,775538231,0.1353,-0.7036,0.8418,-6.53,-8.06,5.55,Drive
16,775598232,0.1162,-0.7012,0.8081,-3.11,-6.90,-0.49,Drive
16,775658232,0.0942,-0.6597,0.7910,-2.75,-11.23,-0.61,Drive
16,775718231,0.1064,-0.6841,0.7852,-8.36,-12.76,-0.85,Drive
16,775778231,0.0903,-0.7051,0.7729,-12.70,-13.24,-1.71,Drive
16,775838232,0.0923,-0.7168,0.7891,-10.62,-15.38,-2.01,Drive
16,775898231,0.1011,-0.7144,0.7900,-7.69,-19.71,-1.53,Drive
16,775958232,0.1050,-0.6992,0.7959,-5.37,-14.65,-0.79,Drive
16,776018233,0.1108,-0.7124,0.7871,-4.52,-10.86,-0.12,Drive
16,776078232,0.1113,-0.6978,0.7661,-5.07,-16.60,3.42,Drive
16,776138232,0.1040,-0.7349,0.7827,-6.47,-6.77,4.76,Drive
16,776198232,0.1309,-0.7461,0.7695,-7.51,-9.77,4.88,Drive
16,776258231,0.1313,-0.7241,0.7549,-4.52,-15.32,5.80,Drive
16,776318231,0.1230,-0.7217,0.7656,-3.60,-10.86,5.19,Drive
16,776378232,0.1289,-0.7158,0.7617,-7.39,-10.19,5.00,Drive
16,776438232,0.1191,-0.7207,0.7432,-10.01,-16.60,6.04,Drive
16,776498232,0.1377,-0.7388,0.7627,-11.23,-19.23,6.16,Drive
16,776558230,0.1514,-0.7637,0.7881,-10.01,-2.14,3.11,Drive
16,776618233,0.1001,-0.7612,0.8481,-5.92,-21.06,11.17,Drive
16,776678230,0.1230,-0.7778,0.9053,-5.43,-12.02,16.42,Drive
16,776738232,0.1079,-0.7866,0.8638,0.00,-9.83,17.76,Drive
17,779438231,-0.3701,0.1030,1.0044,-1.77,-42.85,6.29,Drive
17,779498231,-0.3872,0.1006,1.0381,-4.52,6.84,-1.40,Drive
17,779558232,-0.3218,0.0918,1.0264,-8.48,8.24,-2.75,Drive
17,779618232,-0.4302,0.1055,1.0474,-14.95,3.11,-0.61,Drive
17,779678230,-0.2207,0.2075,1.0708,-21.73,-17.82,5.74,Drive
17,779738231,-0.2100,0.1816,1.2993,-1.04,-65.37,24.35,Drive
17,779798232,-0.1611,0.1733,1.3589,57.07,-69.52,28.50,Drive
17,779858232,-0.1768,0.2520,1.3589,118.41,-54.44,32.53,Drive
17,779918230,-0.2656,0.4111,1.2197,164.06,-44.25,36.32,Drive
17,779978233,-0.1885,0.4771,1.0532,197.88,-1.22,43.88,Drive
17,780038233,-0.3921,0.3574,0.8730,207.70,-37.90,52.37,Drive
17,780098231,-0.3647,0.1440,0.7422,163.45,-10.86,30.03,Drive
17,780158231,-0.4365,-0.4150,0.7993,71.29,9.95,1.83,Drive
17,780218231,-0.2437,-0.3086,0.7041,-36.32,6.41,-51.51,Drive
17,780278231,-0.0669,-0.0898,0.6865,-158.14,-5.68,-78.19,Drive
17,780338230,-0.0044,0.2598,0.5776,-250.12,-79.35,-67.08,Drive
17,780398231,-0.1587,0.3452,0.9717,-297.73,-71.35,-38.27,Drive
17,780458231,-0.1021,0.1030,1.4580,-281.49,-117.37,-19.65,Drive
17,780518232,-0.0874,-0.0869,1.5386,-251.40,-87.89,-11.47,Drive
17,780578232,0.0713,-0.2725,1.6328,-200.81,-30.64,-15.99,Drive
17,780638230,-0.0381,-0.1475,1.6782,-127.08,-86.61,-1.22,Drive
17,780698231,-0.0420,-0.3794,1.4019,-73.36,-48.83,4.46,Drive
17,780758232,0.0103,-0.4072,1.3105,-44.98,-42.54,4.15,Drive
17,780818231,0.0977,-0.5391,1.0630,-37.66,-38.33,2.62,Drive
17,780878233,0.0518,-0.5532,1.0371,-29.05,-41.08,5.74,Drive
17,780938232,0.0884,-0.6353,0.9619,-21.85,-24.90,4.39,Drive
17,780998232,0.1489,-0.6582,0.8843,-15.01,-15.01,5.13,Drive
17,781058232,0.1250,-0.6572,0.8462,-5.25,-27.40,5.86,Drive
17,781118231,0.1265,-0.6670,0.7920,-0.18,-22.16,5.37,Drive
17,781178233,0.1245,-0.6934,0.8037,-0.24,-6.71,-0.92,Drive
17,781238230,0.0840,-0.7153,0.7705,0.43,-8.85,-1.59,Drive
17,781298231,0.1284,-0.7339,0.7607,1.65,-9.28,-2.20,Drive
17,781358231,0.1279,-0.7310,0.7383,1.04,-12.39,0.67,Drive
17,781418230,0.1294,-0.7603,0.7510,-2.26,-15.62,0.00,Drive
17,781478233,0.1426,-0.7471,0.7383,-5.74,-9.89,-1.95,Drive
17,781538232,0.1367,-0.7544,0.7280,-7.81,-13.49,-0.06,Drive
17,781598231,0.1323,-0.7456,0.7451,-8.91,-5.37,-0.06,Drive
17,781658231,0.1680,-0.7471,0.7544,-9.22,-13.06,3.60,Drive
17,781718232,0.1602,-0.7446,0.7349,-6.90,-16.85,5.43,Drive
17,781778231,0.1396,-0.7607,0.7651,-5.31,-14.65,3.91,Drive
17,781838232,0.1831,-0.7197,0.7334,-2.56,-15.44,2.32,Drive
17,781898232,0.1553,-0.7178,0.7349,0.61,-10.25,2.08,Drive
17,781958233,0.1489,-0.7065,0.7329,1.10,-9.83,3.60,Drive
17,782018230,0.1294,-0.7354,0.7314,-0.31,-5.55,4.94,Drive
17,782078231,0.1387,-0.7310,0.7192,-0.55,-12.82,5.86,Drive
17,782138232,0.1167,-0.7612,0.7295,-2.62,-4.27,4.76,Drive
17,782198233,0.1191,-0.7378,0.7231,-3.42,-10.93,5.25,Drive
17,782258232,0.1265,-0.7324,0.7280,-3.54,-11.84,4.46,Drive
17,782318231,0.0830,-0.7593,0.7451,-3.30,-11.05,3.78,Drive
17,782378231,0.1060,-0.7329,0.7446,-3.85,-14.34,5.43,Drive
18,786158232,-0.3604,0.1841,0.9946,-1.77,-20.51,7.02,Drive
18,786218230,-0.3374,0.1978,1.0005,-3.72,-0.37,1.04,Drive
18,786278233,-0.3311,0.1816,1.0103,-8.00,2.38,-1.28,Drive
18,786338233,-0.3257,0.2241,1.0488,-17.15,-10.13,-0.49,Drive
18,786398232,-0.1636,0.2822,1.1958,-8.61,-11.11,12.57,Drive
18,786458232,-0.2026,0.2021,1.2617,35.10,-34.91,32.65,Drive
18,786518233,-0.2148,0.2871,1.1929,98.02,-60.67,55.66,Drive
18,786578233,-0.1440,0.3657,1.1704,149.54,-38.94,58.29,Drive
18,786638231,-0.2261,0.4434,0.9741,174.56,-52.43,55.11,Drive
18,786698233,-0.3940,0.3662,0.7964,155.88,-32.96,45.90,Drive
18,786758230,-0.3784,0.1812,0.7949,101.99,-33.02,24.84,Drive
18,786818231,-0.4326,-0.1196,0.7861,20.39,-48.22,-3.78,Drive
18,786878233,-0.2554,-0.1216,0.7368,-69.40,-13.06,-32.90,Drive
18,786938231,-0.1362,0.0054,0.7388,-145.69,-28.93,-43.70,Drive
18,786998231,-0.1167,0.2085,0.8442,-207.89,-28.38,-33.51,Drive
18,787058232,-0.0044,0.2529,1.0552,-248.96,-48.28,-12.02,Drive
18,787118230,-0.0347,0.0796,1.2383,-256.53,-107.73,8.91,Drive
18,787178232,-0.0464,-0.0176,1.4761,-223.14,-60.61,8.00,Drive
18,787238233,-0.0825,0.0054,1.6982,-172.97,-61.10,-2.32,Drive
18,787298232,0.0845,-0.1089,1.5469,-126.59,-48.65,2.56,Drive
18,787358232,0.2979,-0.3369,1.3438,-82.82,-22.09,23.62,Drive
18,787418231,0.3965,-0.4658,1.1826,-42.11,-80.32,48.71,Drive
18,787478232,0.1680,-0.4731,1.0249,-19.59,-39.37,36.68,Drive
18,787538231,0.1401,-0.4585,1.0117,-14.83,-19.41,19.29,Drive
18,787598231,0.1348,-0.5381,0.9380,-16.85,-20.51,5.19,Drive
18,787658232,0.1323,-0.6255,0.8901,-13.06,-16.91,-5.62,Drive
18,787718230,0.1245,-0.6885,0.8730,-10.74,-3.60,-9.89,Drive
18,787778232,0.1460,-0.7100,0.8110,-5.07,-2.69,-10.74,Drive
18,787838230,0.1270,-0.6660,0.7461,0.31,-6.47,-8.79,Drive
18,787898231,0.1348,-0.6753,0.7490,-4.94,-7.75,-1.95,Drive
18,787958230,0.0947,-0.7798,0.7827,-8.00,-16.48,5.80,Drive
18,788018231,0.1553,-0.7368,0.7690,-8.06,-0.92,3.66,Drive
18,788078230,0.1401,-0.7080,0.7935,-6.41,-10.44,2.26,Drive
18,788138231,0.1401,-0.7231,0.7886,-4.94,-6.10,0.24,Drive
18,788198230,0.1597,-0.6973,0.7568,-4.88,-7.45,0.73,Drive
18,788258232,0.1445,-0.7051,0.7617,-5.74,-13.00,4.52,Drive
18,788318231,0.1538,-0.7393,0.7261,-4.58,-10.86,4.15,Drive
18,788378231,0.1279,-0.7056,0.7368,-2.01,-11.47,2.87,Drive
18,788438232,0.1284,-0.6938,0.7432,-4.21,-13.12,0.85,Drive
18,788498232,0.1333,-0.7197,0.7544,-7.26,-14.04,-0.06,Drive
18,788558231,0.1333,-0.7520,0.7588,-8.91,-10.74,-1.22,Drive
18,788618232,0.1621,-0.7637,0.7759,-5.86,-8.97,-1.89,Drive
18,788678231,0.1567,-0.7563,0.7803,-2.01,-11.78,-0.06,Drive
18,788738233,0.1675,-0.7207,0.7725,-2.32,-9.95,1.53,Drive
18,788798231,0.1592,-0.7080,0.7354,-1.83,-16.05,2.99,Drive
18,788858231,0.1631,-0.7212,0.7285,-1.16,-10.86,4.70,Drive
18,788918231,0.1675,-0.7090,0.7344,-2.32,-10.74,2.93,Drive
18,788978230,0.1558,-0.7012,0.7051,-6.16,-7.81,0.31,Drive
18,789038231,0.1567,-0.7144,0.7051,-5.92,-13.67,-0.18,Drive
18,789098232,0.1519,-0.7690,0.7466,-5.37,-12.76,-0.37,Drive
19,792218233,-0.3589,0.0684,1.0229,-4.70,-21.42,-1.59,Drive
19,792278233,-0.3364,0.0825,0.9937,-6.90,0.79,-4.82,Drive
19,792338233,-0.3311,0.1138,1.0986,-12.63,-1.59,-3.85,Drive
19,792398232,-0.2114,0.1880,1.1562,-17.33,30.33,-3.17,Drive
19,792458232,-0.2070,0.1680,1.2505,15.87,-44.74,24.66,Drive
19,792518231,-0.1914,0.1982,1.2690,75.20,-49.87,38.94,Drive
19,792578230,-0.3286,0.2935,1.2056,128.17,-26.86,48.03,Drive
19,792638232,-0.3501,0.4570,1.0708,166.81,-17.52,54.69,Drive
19,792698231,-0.3657,0.5996,0.9111,172.42,-28.08,61.95,Drive
19,792758230,-0.3594,0.6279,0.8384,153.93,-21.18,59.08,Drive
19,792818230,-0.3022,0.3364,0.8213,122.38,-49.13,37.96,Drive
19,792879613,-0.4043,-0.0044,0.7979,65.31,-39.55,4.70,Drive
19,792938231,-0.3525,-0.2520,0.7139,-20.94,-24.60,-33.94,Drive
19,792998230,-0.1816,-0.1689,0.7407,-111.15,-17.46,-59.75,Drive
19,793058230,-0.1460,0.0732,0.7822,-199.46,-47.61,-66.35,Drive
19,793118232,-0.1499,0.1846,0.9004,-262.33,-53.28,-56.52,Drive
19,793178230,-0.1196,0.1436,1.1025,-278.69,-118.65,-23.01,Drive
19,793238232,-0.1211,0.0005,1.3096,-264.40,-90.39,-2.14,Drive
19,793298230,0.0142,-0.1519,1.5210,-222.11,-61.28,-6.29,Drive
19,793358232,-0.0278,-0.3213,1.4795,-187.56,-23.99,-14.65,Drive
19,793418231,0.0366,-0.5776,1.4014,-153.02,-16.11,-21.06,Drive
19,793478232,0.0596,-0.6460,1.3848,-111.76,-28.20,-14.40,Drive
19,793538232,0.0122,-0.7314,1.1196,-61.40,-17.27,-11.41,Drive
19,793598230,0.0537,-0.7388,0.9951,-26.12,-28.44,0.85,Drive
19,793658231,0.0347,-0.6948,0.7905,-3.17,-24.11,14.04,Drive
19,793718233,0.0903,-0.7397,0.7935,6.77,-18.43,18.49,Drive
19,793778231,0.0615,-0.6318,0.7852,9.28,-15.44,10.74,Drive
19,793838232,0.0415,-0.6938,0.6821,1.28,-11.05,4.03,Drive
19,793898233,0.0410,-0.8350,0.6929,-2.93,-14.10,5.62,Drive
19,793958231,0.0601,-0.8848,0.6650,-1.22,-11.66,2.93,Drive
19,794018232,0.0605,-0.8438,0.6689,-0.06,-17.33,6.35,Drive
19,794078231,0.0557,-0.8135,0.6479,-0.67,-15.87,6.23,Drive
19,794138230,0.0391,-0.7881,0.6636,-2.69,-15.08,4.88,Drive
19,794198231,0.0586,-0.7798,0.6582,-4.76,-11.23,0.31,Drive
19,794258232,0.0615,-0.8062,0.6680,-6.71,-9.40,-0.79,Drive
19,794318231,0.0698,-0.8408,0.6641,-6.04,-12.08,0.49,Drive
19,794378230,0.0596,-0.8428,0.6523,-3.30,-13.12,1.34,Drive
19,794438232,0.0635,-0.8345,0.6470,-0.49,-13.31,3.11,Drive
19,794498233,0.0625,-0.8247,0.6309,-0.06,-15.38,4.09,Drive
19,794558232,0.0601,-0.8203,0.6377,-1.95,-16.66,6.90,Drive
19,794618231,0.0625,-0.8086,0.6514,-2.50,-12.45,7.02,Drive
19,794678231,0.0693,-0.8223,0.6621,-1.53,-16.48,6.71,Drive
19,794738232,0.0791,-0.8184,0.6470,-2.75,-10.31,2.56,Drive
19,794798231,0.0854,-0.8125,0.6553,-4.21,-12.08,0.24,Drive
19,794858230,0.0767,-0.8306,0.6421,-4.46,-13.31,-2.38,Drive
19,794918231,0.0850,-0.8237,0.6421,-2.01,-12.57,-3.72,Drive
19,794978233,0.0762,-0.8296,0.6328,-0.55,-15.26,-2.44,Drive
19,795038231,0.0869,-0.8296,0.6323,-1.65,-9.52,-1.40,Drive
19,795098231,0.0825,-0.8301,0.6201,-2.44,-12.63,1.89,Drive
19,795158232,0.0781,-0.8369,0.6294,-4.21,-14.04,5.25,Drive
20,798098232,-0.3027,0.0332,1.0322,-6.47,-4.09,-3.30,Drive
20,798158231,-0.3071,0.0298,1.0156,-5.74,-14.34,0.18,Drive
20,798218232,-0.2925,0.0396,1.0913,-14.04,-1.71,-0.49,Drive
20,798278232,-0.1963,0.0332,1.1060,-27.16,21.91,-3.78,Drive
20,798338232,-0.1748,0.0581,1.1187,-8.00,-31.01,17.52,Drive
20,798398230,-0.1523,0.1289,1.2651,44.31,-60.97,32.17,Drive
20,798458233,-0.1299,0.2168,1.3091,96.19,-27.53,36.32,Drive
20,798518233,-0.2441,0.2886,1.1562,134.16,-24.29,47.67,Drive
20,798578232,-0.2720,0.4287,0.9727,141.72,-13.61,56.82,Drive
20,798638233,-0.3687,0.5391,0.8804,134.09,-38.39,59.57,Drive
20,798698232,-0.3125,0.6323,0.8569,131.47,-51.45,44.92,Drive
20,798758232,-0.3452,0.4756,0.8340,118.96,-41.14,19.78,Drive
20,798818231,-0.2715,0.0190,0.7979,75.56,-24.72,-9.09,Drive
20,798882613,-0.3545,-0.3804,0.8618,-8.54,-23.62,-47.79,Drive
20,798938231,-0.2007,-0.2427,0.8062,-96.50,-13.00,-77.33,Drive
20,798998232,0.0015,-0.1445,0.8657,-175.17,-61.65,-72.75,Drive
20,799058232,-0.0020,-0.0430,0.9834,-224.79,-55.91,-46.88,Drive
20,799118233,-0.0186,-0.1260,1.0342,-241.46,-41.56,-28.44,Drive
20,799178232,-0.1675,0.0464,1.3730,-237.98,-73.43,-14.04,Drive
20,799238230,-0.2505,-0.1553,1.5859,-205.14,-42.66,-22.89,Drive
20,799298232,-0.1772,-0.1992,1.5776,-159.97,-68.97,-15.56,Drive
20,799358231,-0.1997,-0.1636,1.4854,-130.62,-67.20,-3.60,Drive
20,799418232,-0.0454,-0.3701,1.4512,-99.37,-66.10,19.41,Drive
20,799478232,0.1953,-0.3442,1.2246,-67.93,-14.22,23.86,Drive
20,799538231,0.2168,-0.4551,1.5811,-40.83,-165.41,60.67,Drive
20,799613004,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,799670616,0.0000,0.0000,0.0000,46.88,0.00,0.00,Drive
20,799717793,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,799777795,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,799853004,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,799913005,0.0000,0.0000,0.0000,46.88,0.00,0.00,Drive
20,799973005,0.0000,0.0000,0.0000,46.88,0.00,0.00,Drive
20,800033005,0.0000,0.0000,0.0000,46.88,0.00,0.00,Drive
20,800093005,0.0000,0.0000,0.0000,46.88,0.00,0.00,Drive
20,800153004,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,800213004,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,800273005,0.0000,0.0000,0.0000,46.88,0.00,0.00,Drive
20,800333005,0.0000,0.0000,0.0000,46.88,0.00,0.00,Drive
20,800393005,0.0000,0.0000,0.0000,46.88,0.00,0.00,Drive
20,800453004,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,800513004,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,800573004,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,800633004,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,800693004,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,800753004,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,800813004,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,800873004,0.0000,0.0000,0.0000,0.00,0.00,0.00,Drive
20,800933005,0.0000,0.0000,0.0000,46.88,0.00,0.00,Drive
20,800993005,0.0000,0.0000,0.0000,46.88,0.00,0.00,Drive
20,801053005,0.0000,0.0000,0.0000,46.88,0.00,0.00,Drive
