Recording ID,Timestamp,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Shot Type
4,61113712,-0.0688,-1.0420,1.5483,33.33,-21.00,22.34,Stationary
4,61173714,-0.1436,-0.7563,1.3652,83.13,13.06,21.30,Stationary
4,61233714,-0.1401,-0.5039,1.2129,94.91,19.71,15.38,Stationary
4,61293712,-0.1475,-0.3555,1.0640,90.58,30.76,12.88,Stationary
4,61353714,-0.1543,-0.2139,1.0200,79.22,14.89,12.63,Stationary
4,61413714,-0.1655,-0.1626,0.8442,62.38,3.11,12.02,Stationary
4,61473715,-0.1758,-0.1270,0.8105,45.23,-0.24,10.38,Stationary
4,61533713,-0.1318,-0.1177,0.6284,37.11,-24.96,14.10,Stationary
4,61593715,-0.1514,-0.0449,0.5957,35.52,-34.06,18.80,Stationary
4,61653713,-0.2153,-0.0112,0.6387,25.94,-15.93,17.58,Stationary
4,61713714,-0.2368,0.0200,0.9443,8.24,-43.09,9.16,Stationary
4,61773713,-0.2642,-0.0732,1.3755,-1.40,4.21,-14.22,Stationary
4,61833714,-0.2808,-0.0293,1.2861,8.48,17.21,-14.71,Stationary
4,61893715,-0.2144,0.0674,0.9688,18.55,-11.05,5.74,Stationary
4,61953713,-0.2124,0.1074,0.7817,15.99,-32.78,18.37,Stationary
5,63633714,-0.2061,-0.1802,1.0562,-7.69,-15.81,-1.16,Stationary
5,63693714,-0.2266,-0.1641,1.0698,-9.95,-14.53,-3.97,Stationary
5,63753714,-0.2056,-0.1567,1.0405,-10.62,-15.81,-1.40,Stationary
5,63813714,-0.2070,-0.1479,1.1221,-5.49,-34.97,6.77,Stationary
5,63873715,-0.2065,-0.2095,1.1431,0.61,-25.21,11.17,Stationary
5,63933714,-0.1807,-0.2065,1.1733,13.49,-18.43,15.75,Stationary
5,63993712,-0.0815,-0.1553,1.2290,26.92,-36.07,22.09,Stationary
5,64053712,-0.1943,-0.1875,1.1318,36.99,-32.84,17.09,Stationary
5,64113714,-0.0815,-0.0376,1.2310,39.67,-10.99,-0.61,Stationary
5,64173713,-0.0410,-0.1279,1.2256,42.91,37.23,-2.93,Stationary
5,64233714,-0.2896,-0.1577,1.1641,78.06,20.87,0.43,Stationary
5,64293713,-0.2559,0.1235,0.9897,94.97,-1.77,14.83,Stationary
5,64353714,-0.2095,0.2021,0.7002,87.28,-25.09,24.17,Stationary
5,64413714,-0.1943,0.2139,0.5405,50.96,-9.46,17.46,Stationary
5,64473715,-0.1890,0.2046,0.5474,-0.18,-29.24,5.68,Stationary
5,64533713,-0.1719,0.1714,0.7256,-59.33,-38.64,-11.60,Stationary
5,64593713,-0.1606,0.1250,0.9316,-93.99,-22.16,-21.36,Stationary
5,64653713,-0.1299,0.0264,1.2080,-84.11,-33.14,-20.14,Stationary
5,64713712,-0.2217,0.0020,1.4639,-51.45,-7.93,-18.31,Stationary
5,64773712,-0.2739,0.0708,1.5352,-2.81,-13.55,-11.60,Stationary
5,64833713,-0.2979,0.1279,1.3037,43.76,-20.26,-0.24,Stationary
5,64893714,-0.2246,0.1782,1.0356,63.54,-12.45,8.97,Stationary
5,64953713,-0.2300,0.1392,0.7939,42.91,7.08,10.31,Stationary
5,65013715,-0.2231,0.0742,0.6494,-2.62,19.29,2.93,Stationary
5,65073713,-0.1748,0.0674,0.7612,-44.62,-9.64,-4.76,Stationary
5,65133713,-0.1299,0.0825,1.1011,-65.43,-17.15,-8.12,Stationary
5,65193714,-0.2324,-0.0068,1.3999,-43.58,-6.47,-6.71,Stationary
5,65253712,-0.3027,0.0020,1.3818,11.54,-17.40,1.59,Stationary
5,65313712,-0.2480,0.1226,1.1665,49.38,-32.35,16.72,Stationary
5,65373714,-0.2456,0.1846,0.9233,47.67,-5.98,20.51,Stationary
5,65433713,-0.2061,0.1821,0.7803,15.87,-7.45,15.99,Stationary
5,65493713,-0.1685,0.1040,0.7222,-27.10,-18.68,7.63,Stationary
5,65553713,-0.1206,0.0615,0.8447,-51.88,-37.48,1.28,Stationary
5,65613715,-0.1514,0.0366,1.1152,-56.58,-30.82,-5.98,Stationary
5,65673712,-0.2085,0.0542,1.6060,-56.52,-4.39,-18.07,Stationary
5,65733714,-0.2651,-0.0986,1.5171,-18.55,15.14,-20.81,Stationary
5,65793713,-0.2490,-0.0322,1.2471,41.69,-12.82,-1.22,Stationary
5,65853713,-0.1675,0.0542,0.9702,68.36,-41.20,14.10,Stationary
5,65913712,-0.1577,0.0835,0.7715,52.31,-27.10,21.00,Stationary
5,65973714,-0.1167,0.0562,0.6406,20.69,-28.26,19.35,Stationary
5,66033713,-0.1235,0.0996,0.8252,-14.16,-40.22,12.08,Stationary
5,66093712,-0.0688,0.1079,1.0713,-39.61,-28.87,1.28,Stationary
5,66153714,-0.0542,0.0527,1.1709,-35.89,-25.39,-2.44,Stationary
5,66213713,-0.0874,0.0625,1.2827,-21.55,-20.02,-5.98,Stationary
5,66273713,-0.0840,0.0771,1.3066,-15.87,5.92,-9.28,Stationary
5,66333715,-0.0645,0.0547,1.1426,-3.60,3.66,-4.33,Stationary
5,66393714,-0.1187,0.0293,0.9829,10.25,-9.46,2.81,Stationary
5,66453715,-0.1128,0.0596,0.8550,10.19,-12.02,8.42,Stationary
5,66513712,-0.1001,0.0684,0.8716,-3.60,-15.93,10.50,Stationary
5,66573714,-0.0850,0.0698,1.0044,-16.91,-18.62,9.70,Stationary
6,68253713,-0.1660,-0.0913,1.0664,-2.62,-10.01,0.43,Stationary
6,68313715,-0.1987,-0.0811,1.0615,-3.11,-14.16,-0.37,Stationary
6,68373712,-0.1538,-0.0713,1.0591,-5.00,-3.05,-3.11,Stationary
6,68433714,-0.1680,-0.0649,1.0737,-1.77,-10.80,-4.33,Stationary
6,68493713,-0.1479,-0.0586,1.1694,1.22,-8.91,-1.71,Stationary
6,68553715,-0.1143,-0.0962,1.2598,8.54,-22.16,-0.24,Stationary
6,68613713,-0.0498,-0.0767,1.2100,18.25,-41.02,2.44,Stationary
6,68673715,-0.0742,-0.0933,1.0293,26.37,-40.65,0.73,Stationary
6,68733714,-0.1060,0.0068,0.9595,19.17,-27.95,-7.93,Stationary
6,68793713,-0.0449,-0.0610,0.9331,10.13,-21.42,5.00,Stationary
6,68853714,-0.0552,-0.0215,0.9180,8.36,-29.91,12.27,Stationary
6,68913713,-0.1108,0.0527,1.1177,1.59,-35.22,9.58,Stationary
6,68973715,-0.0396,-0.0376,1.1475,-3.91,-15.14,2.26,Stationary
6,69033713,-0.1289,-0.0449,1.1392,7.81,-2.44,-9.52,Stationary
6,69093715,-0.1353,0.0381,1.1445,14.16,8.73,-15.14,Stationary
6,69153713,-0.1162,0.0864,1.0908,20.45,-8.42,-14.16,Stationary
6,69213713,-0.1455,0.1392,1.0210,20.39,-7.08,-10.68,Stationary
6,69273714,-0.1489,0.1616,0.9917,17.64,-23.13,-5.25,Stationary
6,69333715,-0.1362,0.1377,1.0005,12.70,-30.03,0.92,Stationary
6,69393713,-0.0537,0.1055,0.9907,18.62,-35.71,6.96,Stationary
6,69453714,-0.0615,0.0586,0.8833,41.44,-55.24,13.37,Stationary
6,69513714,-0.0981,0.1621,0.7402,55.05,-43.03,8.00,Stationary
6,69573714,-0.0571,0.3486,0.8672,43.88,-39.18,6.59,Stationary
6,69633715,0.1191,0.3374,1.0405,28.38,-54.44,7.51,Stationary
6,69693713,0.1685,0.3667,1.1978,39.31,-52.86,5.25,Stationary
6,69753715,0.1226,0.4082,1.1646,56.76,-25.27,-3.54,Stationary
6,69813715,0.0532,0.5142,1.0645,56.88,-18.25,-7.02,Stationary
